,player_name,club_involved_name,season,age,fee_cleaned,LR,BWKNN,RF,GB,NN,LRstack,NNstack,SimpleAvg,LRdelta,BWKNNdelta,RFdelta,GBdelta,NNdelta
428,Tim Matavz,FC Augsburg,2014/2015,-0.5850455880056934,3.6,4.221766261064548,2.4286666666666665,2.898083333333335,5.232023281184668,3.6940771328379705,2.7901708309474325,3.3723154860087625,3.6949233350174375,0.6217662610645482,-1.1713333333333336,-0.7019166666666652,1.6320232811846682,0.09407713283797037
429,Neal Maupay,AS Saint-Étienne,2015/2016,-2.2937488739682093,0.54,3.0977288310246887,3.438,5.803743333333332,6.909700809004638,5.110466124661008,4.03855800260809,3.7985517031144065,4.871927819604734,2.5577288310246886,2.898,5.263743333333333,6.369700809004638,4.570466124661008
430,Aron Jóhannsson,SV Werder Bremen,2015/2016,-0.8291460574289099,3.78,10.7253988304239,12.256666666666666,8.943069999999997,4.675788447269771,8.981501735159462,10.863115695038653,9.668478841396027,9.116485135903961,6.9453988304238985,8.476666666666668,5.1630699999999985,0.8957884472697724,5.201501735159461
431,Thomas Touré,SCO Angers,2017/2018,-1.0732465268521263,2.7,0.0,1.86,2.0679266666666694,5.274902255203446,7.156572798801645,3.699503737537421,4.276369877994608,3.271880344134352,-2.7,-0.8400000000000001,-0.6320733333333308,2.5749022552034457,4.456572798801645
432,Myziane Maolida,OGC Nice,2018/2019,-2.0496484045449925,9.0,13.301449283071616,11.946933333333336,9.940086666666678,22.39282938543389,10.574272508087716,12.28425895153839,13.324488226930528,13.631114235318645,4.301449283071614,2.946933333333336,0.9400866666666784,13.392829385433883,1.574272508087715
433,Nikola Kalinic,AC Milan,2018/2019,0.6354567591103891,20.25,10.969493638827547,16.647333333333332,8.849233333333332,6.127203573979043,4.468519764486546,10.123369956823977,8.832794286894432,9.412356728791961,-9.280506361172453,-3.6026666666666682,-11.400766666666668,-14.122796426020956,-15.781480235513456
434,Adama Traoré,Middlesbrough FC,2016/2017,-1.805547935121776,7.43,14.012893306917116,5.193333333333332,7.084000000000009,7.127932807215522,6.2595702205720745,7.1362512388432195,6.753643845712116,7.935545933607612,6.582893306917117,-2.236666666666668,-0.3459999999999894,-0.3020671927844765,-1.1704297794279244
435,Toni Kroos,Real Madrid,2014/2015,-0.8291460574289099,22.5,23.002840445228802,18.951333333333327,18.130250000000018,16.981464603633835,5.917096269006152,14.616960430598647,16.166361275456804,16.59659693024043,0.5028404452287987,-3.5486666666666693,-4.3697499999999785,-5.518535396366165,-16.58290373099385
436,Kamil Glik,AS Monaco,2016/2017,0.14725582026395612,9.9,12.462089932696495,17.4,14.549633333333325,10.607430056947015,8.60821438900384,13.43539308670051,13.31069641206631,12.725473542396136,2.5620899326964963,7.499999999999997,4.649633333333325,0.7074300569470164,-1.2917856109961612
437,Quincy Promes,Ajax Amsterdam,2019/2020,-0.0968446491592604,14.13,24.153249962172126,16.71,15.951966666666687,18.352806303510214,15.339609616264966,18.82846645322421,19.55649347653125,18.1015265097228,10.023249962172132,2.58,1.821966666666688,4.222806303510216,1.2096096162649628
438,Gonzalo Higuaín,Juventus FC,2016/2017,0.14725582026395612,81.0,40.791413581809884,31.04466666666667,43.89553333333331,50.359272106647,25.25124816961329,35.025209256971,37.40216376431341,38.26842677161403,-40.208586418190116,-49.95533333333333,-37.10446666666669,-30.640727893353,-55.748751830386716
439,Ismaël Diomandé,SM Caen,2016/2017,-1.0732465268521263,0.675,0.0,0.8181333333333332,0.9022066666666652,-1.8810330239158972,-0.2990900358465441,-0.8728562505167075,0.19477221415812784,-0.09195661195248862,-0.675,0.1431333333333331,0.2272066666666652,-2.556033023915897,-0.974090035846544
440,Artem Golubev,FK Ufa,2020/2021,-1.5614474656985595,0.63,0.0,1.4985333333333335,1.6169433333333332,0.6875716796319299,1.6018751586536109,0.4942372725987792,0.5545650277246814,1.0809847009904414,-0.63,0.8685333333333335,0.986943333333333,0.05757167963192989,0.9718751586536112
441,Denis Terentjev,Zenit St. Petersburg,2017/2018,-0.8291460574289099,1.8,0.0,0.6930666666666667,2.6419766666666686,0.9124449231265248,6.027707712162943,2.6661689750415825,3.9636936748335394,2.0550391937245607,-1.8,-1.106933333333333,0.8419766666666686,-0.8875550768734751,4.227707712162943
442,Matteo Darmian,Parma FC,2019/2020,0.3913562896871726,2.23,2.850013532554545,9.418333333333333,8.937786666666673,10.115698445195159,0.7590251313292339,4.2198467207703265,5.0697549581557135,6.416171421815788,0.6200135325545455,7.188333333333333,6.707786666666671,7.885698445195159,-1.4709748686707658
443,Lucas Ocampos,Olympique Marseille,2015/2016,-1.805547935121776,6.75,6.8772175427415165,5.753333333333333,7.462369999999992,8.285219670567185,4.917671798703628,5.557510488213477,6.256888783086579,6.659162469069133,0.12721754274151653,-0.996666666666667,0.7123699999999921,1.5352196705671854,-1.8323282012963718
444,Zé Luís,FC Porto,2019/2020,0.14725582026395612,9.68,15.891158843526432,12.648,19.12775,15.28128703610836,5.992052628713736,11.27092007761957,13.148361166260884,13.788049701669705,6.211158843526434,2.9680000000000017,9.447750000000003,5.60128703610836,-3.687947371286264
445,Vukasin Jovanovic,FC Girondins Bordeaux,2017/2018,-1.5614474656985595,2.7,0.0,6.181533333333333,4.3959133333333265,3.9445570979825484,0.3846423800424647,1.879679530876624,2.178337388635594,2.981329228938334,-2.7,3.4815333333333336,1.6959133333333272,1.2445570979825478,-2.315357619957536
446,Will Hughes,Watford FC,2017/2018,-1.317346996275343,8.19,15.066371449957133,12.214266666666667,14.466433333333347,14.286878995898485,10.723199994947503,13.074880516719336,14.296825020780108,13.351430088160624,6.876371449957133,4.024266666666668,6.276433333333348,6.096878995898487,2.533199994947504
447,Franck Honorat,Stade Brest 29,2020/2021,-1.0732465268521263,4.5,7.862265649633572,7.062000000000001,8.056293333333338,2.9931862051298928,-0.4365177352078599,3.3260608960763327,4.963161643445254,5.107445490577789,3.362265649633573,2.5620000000000007,3.556293333333338,-1.5068137948701068,-4.93651773520786
448,Borja Valero,Inter Milan,2017/2018,1.1236576979568222,5.85,9.970547373017821,15.630000000000004,17.66315000000002,12.870018558185608,7.300482875944388,11.99792997130332,12.821210740219287,12.686839761429567,4.12054737301782,9.780000000000003,11.81315000000002,7.020018558185607,1.4504828759443882
449,Tobias Werner,VfB Stuttgart,2016/2017,0.8795572285336056,0.9,0.0,2.5050000000000003,2.492763333333334,-2.259529977970544,0.5154027228053536,0.3368683407223161,0.8248578950553576,0.6507272156336288,-0.9,1.6050000000000004,1.592763333333334,-3.159529977970544,-0.3845972771946464
450,Adil Rami,Sevilla FC,2015/2016,0.3913562896871726,2.25,12.160387060789645,10.185333333333336,5.6566633333333325,7.32895678080783,7.5345618504771625,9.261294762342992,8.671804305249411,8.57318047174826,9.910387060789645,7.935333333333336,3.406663333333332,5.07895678080783,5.284561850477163
451,Birkir Bjarnason,Delfino Pescara 1936,2014/2015,-0.3409451185824769,0.018000000000000002,0.0,4.044,2.840246666666665,0.6797716560441424,3.2614711893286836,2.4472288084176,1.1302674236558896,2.1650979024078985,-0.018000000000000002,4.026,2.8222466666666657,0.6617716560441423,3.2434711893286843
452,Filip Kostic,VfB Stuttgart,2014/2015,-1.5614474656985595,5.4,13.655842590771586,5.4148,8.99395333333333,7.26398549291459,8.632777693365304,8.615289477513487,8.434629030705198,8.792271822076962,8.255842590771588,0.01479999999999926,3.5939533333333302,1.8639854929145896,3.2327776933653034
453,Adam Masina,Watford FC,2018/2019,-0.8291460574289099,4.5,4.9202934946086385,5.521533333333332,4.2770166666666665,6.1311295261359815,7.489604182587447,6.2263771997158885,5.973745251754536,5.667915440666414,0.4202934946086394,1.0215333333333332,-0.2229833333333344,1.6311295261359806,2.9896041825874478
454,Dusan Tadic,Ajax Amsterdam,2018/2019,0.3913562896871726,10.26,14.218173306516455,15.438,12.09268666666668,10.157270000609198,6.236919947295776,11.472945936854654,12.145267178431618,11.628609984217622,3.958173306516452,5.177999999999999,1.83268666666668,-0.1027299993908013,-4.023080052704223
455,Balázs Dzsudzsák,Real Betis Balompié,2015/2016,0.14725582026395612,1.44,0.0,3.648000000000001,5.555133333333336,1.9651788870104487,2.0772741642562704,1.9302019409044413,1.8336930700733745,2.6491172769200118,-1.44,2.208000000000001,4.115133333333337,0.5251788870104492,0.6372741642562705
456,Alberto Gilardino,PEC Zwolle,2014/2015,1.1236576979568222,4.95,6.9372010422036166,4.137333333333333,6.736816666666664,6.80272321027774,2.063279701538918,3.3499176449502173,4.628172998591799,5.335470790804053,1.9872010422036164,-0.8126666666666669,1.7868166666666643,1.8527232102777396,-2.886720298461082
457,Slobodan Medojevic,Eintracht Frankfurt,2014/2015,-1.0732465268521263,1.35,0.41551505938154776,1.4928666666666668,1.1760166666666652,2.03960886270495,0.4978931261710176,-0.06198951974703881,0.5639941153355921,1.1243800763181695,-0.9344849406184524,0.14286666666666692,-0.17398333333333493,0.6896088627049499,-0.8521068738289825
458,Antonio Candreva,Inter Milan,2016/2017,0.3913562896871726,19.8,11.179394771202595,17.817333333333334,15.08680333333334,14.305219380178935,11.79276505365493,15.188068405043698,13.838022295223231,14.036303174340627,-8.620605228797405,-1.9826666666666668,-4.7131966666666605,-5.494780619821063,-8.007234946345067
459,Benjamin van Leer,Ajax Amsterdam,2017/2018,-0.5850455880056934,0.63,9.184472053374446,4.6530000000000005,1.7202399999999978,2.152914772001057,-0.4215347947344737,2.0447308567809444,2.4956215647697064,3.4578184061282062,8.554472053374445,4.0230000000000015,1.090239999999998,1.522914772001057,-1.0515347947344738
460,Tomás Pina,SC Cambuur-Leeuwarden,2016/2017,0.14725582026395612,2.7,6.14359845347062,2.8953333333333333,3.731076666666668,2.7894588923795696,3.3635345674241837,3.138759037054797,3.0650729807572348,3.784600382654875,3.44359845347062,0.1953333333333327,1.0310766666666678,0.08945889237956939,0.6635345674241839
461,Sebastien De Maio,RC Strasbourg Alsace,2016/2017,0.3913562896871726,2.97,6.906725414085139,3.2776666666666663,7.10335666666667,4.706400168739825,1.6520178709102475,2.8159883574264475,3.7843594459719503,4.72923335741371,3.9367254140851387,0.3076666666666661,4.1333566666666695,1.736400168739825,-1.3179821290897529
462,Sébastien Haller,Eintracht Frankfurt,2017/2018,-1.0732465268521263,6.3,15.094508181479172,16.05,9.901019999999999,10.24746450371601,7.03390454084723,12.062825662472182,11.505881944535735,11.665379445208485,8.794508181479173,9.75,3.601020000000001,3.9474645037160094,0.73390454084723
463,Kemar Roofe,RC Strasbourg Alsace,2019/2020,-0.3409451185824769,5.4,9.472370140774656,11.735999999999995,10.584733333333348,16.324453982214436,8.790151953673265,10.646046071168383,10.619044342580548,11.381541881999144,4.072370140774656,6.335999999999998,5.18473333333335,10.924453982214436,3.3901519536732643
464,Juan Bernat,Bayern Munich,2014/2015,-1.5614474656985595,9.0,11.876867174528627,6.067333333333332,7.215620000000002,14.744634404598296,13.211949976765952,10.950985496603463,11.713654059558149,10.623280977845242,2.8768671745286287,-2.932666666666667,-1.784379999999998,5.744634404598296,4.211949976765951
465,Niklas Süle,Bayern Munich,2017/2018,-1.5614474656985595,18.0,18.641108353409336,15.828666666666665,20.917750000000012,23.92873743924603,41.47343326285244,32.18040006827148,35.039383441917245,24.1579391444349,0.6411083534093365,-2.1713333333333367,2.9177500000000087,5.928737439246032,23.47343326285244
466,David Stockdale,Brighton & Hove Albion,2014/2015,0.14725582026395612,1.17,0.0,1.9788,1.7776999999999985,3.7648997737410026,0.3406965044751529,0.044035598554035486,0.7592632530043777,1.5724192556432306,-1.17,0.8088,0.6076999999999984,2.594899773741003,-0.8293034955248471
467,Gastón Ramírez,UC Sampdoria,2017/2018,-0.3409451185824769,5.67,6.691006487116197,3.980733333333333,7.085306666666669,1.4152334297387996,1.229744383663978,2.781435303809692,3.3043861957708933,4.080404860103795,1.021006487116198,-1.6892666666666667,1.4153066666666687,-4.2547665702612,-4.440255616336022
468,Michael Mancienne,Nottingham Forest,2014/2015,-0.3409451185824769,0.72,2.541637604905288,2.4213333333333336,4.8545899999999955,1.5577118426657233,0.9390168980288096,1.1899083833951385,1.8536938944348629,2.46285793578663,1.8216376049052876,1.7013333333333336,4.134589999999997,0.8377118426657233,0.21901689802880972
469,Tomas Kalas,Bristol City,2019/2020,-0.3409451185824769,8.1,8.74928645446759,9.369333333333334,7.339129999999997,8.16720377954258,7.0570214764845085,8.333155512765016,8.797102038476625,8.1363950087656,0.6492864544675907,1.269333333333334,-0.7608700000000015,0.06720377954257906,-1.0429785235154905
470,Lucas Biglia,AC Milan,2017/2018,0.8795572285336056,17.73,7.991898314329755,11.105999999999998,16.362536666666667,17.57035454327296,15.285591265561084,14.21506252287251,12.227166135318846,13.663276157966092,-9.738101685670244,-6.624000000000002,-1.3674633333333333,-0.15964545672704133,-2.444408734438916
471,Jordan Veretout,Aston Villa,2015/2016,-1.317346996275343,9.0,7.496045028885483,4.753333333333333,4.9289299999999985,5.0209397675286285,3.1735969886651136,4.075723634537494,4.563973644153849,5.074569023682511,-1.5039549711145181,-4.246666666666667,-4.0710700000000015,-3.979060232471373,-5.826403011334888
472,Bruno Peres,AS Roma,2017/2018,-0.0968446491592604,11.25,5.686073157892787,9.072,5.131626666666668,10.52416776414547,3.2417005785463675,5.516336836941185,5.850639060862325,6.731113633450259,-5.563926842107213,-2.177999999999999,-6.118373333333332,-0.7258322358545293,-8.008299421453634
473,Philipp Max,PSV Eindhoven,2020/2021,-0.3409451185824769,7.2,9.95031149877007,9.342,7.4254599999999975,7.858582535402544,9.091287607411713,9.606816865091382,9.903737121285804,8.733528328316865,2.7503114987700696,2.1420000000000003,0.22545999999999644,0.6585825354025427,1.8912876074117115
474,Marcos Acuña,Sevilla FC,2020/2021,0.14725582026395612,9.45,7.762366616267218,22.758000000000003,16.964599999999994,9.316806636557743,1.8200667036041904,11.267443630479127,12.412244597604351,11.72436799128583,-1.6876333837327815,13.308,7.514599999999994,-0.1331933634422562,-7.629933296395809
475,Eliseu,SL Benfica,2014/2015,0.6354567591103891,1.08,0.0,1.5893999999999997,3.5043933333333315,3.135024435089673,3.0125638608704324,1.486253971312248,1.3301220364601922,2.2482763258586878,-1.08,0.5093999999999996,2.424393333333331,2.055024435089673,1.9325638608704323
476,Neto,VVV-Venlo,2017/2018,-0.0968446491592604,6.3,17.35825200116025,8.136000000000001,10.459793333333332,10.780974300790264,17.891045941364826,15.348846861064414,14.056372011861924,12.925213115329734,11.058252001160247,1.8360000000000007,4.159793333333332,4.480974300790263,11.591045941364822
477,Lorenzo De Silvestri,Torino FC,2016/2017,0.14725582026395612,3.15,5.0665156442385175,7.590000000000002,7.8261100000000035,5.913579831140638,9.074083541508578,8.19809292416553,7.293551062714603,7.094057803377547,1.9165156442385176,4.440000000000001,4.676110000000003,2.7635798311406377,5.924083541508577
478,Vincent Laurini,Parma FC,2019/2020,0.6354567591103891,0.324,0.0,1.376866666666667,3.0611999999999995,1.0459038643748937,5.298912013966909,2.570455787490901,3.2357180299480346,2.156576509001694,-0.324,1.0528666666666666,2.7372,0.7219038643748936,4.974912013966909
479,Sébastien Pocognoli,West Bromwich Albion,2014/2015,-0.3409451185824769,1.35,0.0,2.31,1.9186966666666656,2.4240422594974538,0.35131774182522724,0.17216985612638025,0.7553143530971087,1.4008113335978694,-1.35,0.96,0.5686966666666655,1.0740422594974537,-0.9986822581747729
480,Armando Izzo,Torino FC,2018/2019,-0.3409451185824769,9.63,14.639169678704036,12.153333333333332,12.16013333333334,15.743046847021382,18.63265442543356,17.02994512929101,16.823055042365784,14.665667523565128,5.009169678704035,2.523333333333332,2.530133333333339,6.113046847021378,9.002654425433557
481,Chris Löwe,Dynamo Moscow,2019/2020,0.6354567591103891,0.81,0.0,3.2406000000000006,3.3019200000000013,6.340364756840423,1.4330459823819937,1.2693614555021284,1.5165841581848527,2.8631861478444827,-0.81,2.4306000000000005,2.491920000000001,5.530364756840422,0.6230459823819936
482,Branko Jovicic,SBV Excelsior Rotterdam,2017/2018,-0.8291460574289099,0.45,0.0,1.1205333333333334,0.8888233333333339,-1.098428603808724,1.4242432331560202,0.1714896950785385,0.19603174498378725,0.4670342592027927,-0.45,0.6705333333333334,0.43882333333333373,-1.5484286038087238,0.9742432331560202
483,Grzegorz Krychowiak,Sevilla FC,2014/2015,-0.8291460574289099,4.95,6.84693857690122,3.568866666666666,4.459519999999995,7.259979312185651,7.002562685151756,5.567026972410266,6.021932652785598,5.827573448181059,1.89693857690122,-1.3811333333333335,-0.4904800000000051,2.309979312185651,2.052562685151756
484,Anthony Mounier,Bologna FC 1909,2015/2016,-0.0968446491592604,1.8,2.4867333343682683,4.709999999999998,4.0195899999999956,5.1322242404517855,1.300588305682086,2.188606645249465,2.9914522532677323,3.5298271761004267,0.6867333343682682,2.9099999999999984,2.2195899999999953,3.3322242404517857,-0.4994116943179141
485,Eldin Jakupovic,Leicester City,2017/2018,1.1236576979568222,2.07,0.0,3.474,2.6894100000000005,1.1833070197876354,1.7753655363048828,1.4286981715737626,0.9694839332760932,1.824416511218504,-2.07,1.4040000000000001,0.6194100000000007,-0.8866929802123644,-0.29463446369511703
486,Juninho Bacuna,Huddersfield Town,2018/2019,-1.805547935121776,2.25,9.911433291264762,4.363,3.84047,3.7124888246972367,2.460253904588382,3.8098963775138586,3.496863769977183,4.857529204110077,7.661433291264763,2.1130000000000004,1.5904700000000005,1.4624888246972367,0.21025390458838175
487,Graziano Pellè,Southampton FC,2014/2015,0.14725582026395612,9.9,17.72820770444108,21.516,17.279233333333348,16.83964458410533,9.651351974341779,16.671802594478677,17.184530502087885,16.602887519244312,7.828207704441079,11.616,7.379233333333348,6.93964458410533,-0.24864802565822156
488,Marlon Pack,Cardiff City,2019/2020,0.14725582026395612,0.7340000000000001,5.7829074617604945,7.1579999999999995,4.508413333333335,4.192985448836218,6.3004700588726825,6.334306116519003,5.72961855445983,5.588555260560547,5.048907461760495,6.4239999999999995,3.7744133333333347,3.458985448836218,5.5664700588726825
489,Daniel Bentley,Bristol City,2019/2020,-0.5850455880056934,1.98,6.401117450476473,3.952666666666666,6.004440000000006,3.803025045399212,6.2023949420429805,5.318303407277887,5.302588378392152,5.272728820917067,4.4211174504764745,1.972666666666666,4.0244400000000065,1.823025045399211,4.22239494204298
490,Karl Toko Ekambi,VVV-Venlo,2018/2019,-0.5850455880056934,16.2,16.018205612058367,6.345,6.2969,14.237569699559208,6.135291806389213,7.8140544746113205,8.993021938673301,9.806593423601356,-0.18179438794163616,-9.855,-9.903099999999998,-1.962430300440792,-10.064708193610787
491,Bruno Gaspar,Sporting CP,2018/2019,-0.5850455880056934,4.05,8.069959264107295,7.365333333333331,6.725780000000002,4.606963840582692,3.0556023456983845,5.238515218191061,5.780682387940322,5.964727756744343,4.019959264107294,3.3153333333333315,2.675780000000003,0.556963840582692,-0.9943976543016148
492,David Luiz,Arsenal FC,2019/2020,1.1236576979568222,7.83,29.70035155403708,9.940333333333337,20.67910000000001,24.72020053084543,10.389469218185297,15.022240791866365,16.70528041913596,19.085890927280232,21.87035155403708,2.110333333333335,12.849100000000012,16.890200530845426,2.5594692181852974
493,Daniel Agger,Willem II Tilburg,2014/2015,0.3913562896871726,3.6,16.654561663665426,9.597333333333337,7.942320000000003,14.99479024703215,7.628592058640718,10.088083736929716,11.24623315352221,11.363519460534327,13.054561663665426,5.9973333333333345,4.342320000000004,11.394790247032148,4.028592058640719
494,Illan Meslier,Leeds United,2020/2021,-1.805547935121776,5.85,11.142085544374805,6.3648,9.387153333333332,6.4043003378776335,4.622762977965432,6.452714097124303,6.891355690737249,7.58422043871024,5.292085544374805,0.5148000000000001,3.5371533333333325,0.5543003378776348,-1.2272370220345676
495,Bilal Basacikoglu,Feyenoord Rotterdam,2014/2015,-2.0496484045449925,3.15,7.726777094480712,6.036333333333332,6.411400000000001,5.310893024659887,4.192680974888414,5.277708318698203,5.900056935491262,5.935616885472469,4.576777094480713,2.8863333333333334,3.2614000000000014,2.160893024659886,1.0426809748884138
496,Ciro Immobile,Borussia Dortmund,2014/2015,-0.8291460574289099,16.65,23.79426009877627,13.860666666666667,12.930400000000004,18.92124565589433,18.29540701599052,19.021088988651613,19.5022956985,17.56039588746556,7.144260098776268,-2.789333333333332,-3.7195999999999945,2.2712456558943366,1.645407015990518
497,Dejan Lovren,Zenit St. Petersburg,2020/2021,0.8795572285336056,10.8,18.72459709711304,9.533666666666667,20.04831666666668,23.68423048514108,7.004656541632893,11.270112794889526,13.604549705054668,15.799093491444076,7.92459709711304,-1.2663333333333322,9.248316666666678,12.884230485141076,-3.795343458367108
498,Matteo Politano,US Sassuolo,2016/2017,-1.317346996275343,7.29,2.2439556495737256,2.7960000000000003,2.30727666666667,0.9856577401543644,1.0764712628798756,1.1139748126197513,1.6544474438659444,1.8818722638549272,-5.046044350426275,-4.494,-4.982723333333329,-6.304342259845637,-6.213528737120124
499,Ivan Perisic,Inter Milan,2015/2016,-0.3409451185824769,17.1,11.492816328004475,6.033333333333334,6.639606666666665,7.8149052653325395,4.433006986814097,6.041591318438619,6.552745599182197,7.282733716030222,-5.607183671995525,-11.066666666666665,-10.460393333333336,-9.285094734667464,-12.666993013185904
500,Harrison Reed,Fulham FC,2020/2021,-0.5850455880056934,5.85,7.55627408750246,6.030666666666666,8.065380000000001,4.795002403231778,5.0127971578661885,5.837283218764311,6.384911382851628,6.292024063053418,1.7062740875024591,0.1806666666666663,2.21538,-1.0549975967682208,-0.837202842133812
501,Luke Ayling,Leeds United,2016/2017,-0.8291460574289099,0.7829999999999999,3.3164832682129353,4.774000000000001,2.254303333333333,2.9347711374460195,1.2923540645246547,2.150408213008749,2.586557564914172,2.9143823607033887,2.533483268212935,3.991000000000001,1.4713033333333332,2.15177113744602,0.5093540645246548
502,Mehmet Ekici,Tom Tomsk,2014/2015,-0.8291460574289099,1.35,0.8386725090697622,1.9173333333333331,3.4498633333333326,0.4686623392448295,2.1166723169713904,1.2256919725781752,0.9396536163752408,1.7582407663905295,-0.5113274909302379,0.5673333333333328,2.0998633333333325,-0.8813376607551706,0.7666723169713903
503,Rai Vloet,Fulham FC,2018/2019,-1.0732465268521263,0.54,0.0,1.9380000000000002,1.1608466666666668,-0.007050248954110945,-0.9225940797136462,-0.7460841478255479,0.5983084978670341,0.4338404675997819,-0.54,1.3980000000000001,0.6208466666666668,-0.547050248954111,-1.4625940797136459
504,Martin Terrier,Stade Rennais FC,2020/2021,-1.0732465268521263,10.8,11.393005731925735,9.672,12.274156666666665,12.345849042892759,8.984773668058445,10.396196939273015,11.192582003569095,10.93395702190872,0.5930057319257358,-1.128,1.4741566666666641,1.5458490428927585,-1.8152263319415545
505,Jérémy Perbet,Real Betis Balompié,2014/2015,0.3913562896871726,1.35,1.8619382248013103,3.4845333333333337,2.439086666666668,3.4434545524004365,2.0129578571852833,1.8515894244150009,2.13716997067224,2.6483941268774065,0.5119382248013102,2.1345333333333336,1.0890866666666676,2.0934545524004364,0.6629578571852828
506,Andy Delort,AS Nancy-Lorraine,2016/2017,-0.8291460574289099,7.2,16.40341791857713,14.88,12.922633333333351,10.553677949113244,13.5814870340846,15.628203176075619,15.534186938154493,13.668243247021664,9.20341791857713,7.679999999999999,5.722633333333351,3.353677949113244,6.381487034084599
507,Martyn Waghorn,Derby County,2018/2019,0.14725582026395612,5.04,5.533992525150198,5.823333333333332,4.547496666666662,5.471618971912934,3.0145148334485308,4.051993939824548,4.881508624586196,4.8781912661023314,0.4939925251501967,0.7833333333333332,-0.492503333333338,0.43161897191293264,-2.0254851665514693
508,Yohan Benalouane,Atalanta BC,2014/2015,-0.0968446491592604,0.9,1.6694331845717032,3.032,1.739319999999999,2.014014360638559,3.8241453020936267,2.5444140640459305,2.229927248029973,2.4557825694607778,0.7694331845717032,2.132,0.8393199999999993,1.114014360638559,2.9241453020936268
509,Chaker Alhadhur,SM Caen,2015/2016,-1.0732465268521263,0.045,0.16491367110065935,2.493266666666666,2.158163333333333,0.8891371173453254,1.0002502572403933,0.6204961072872872,0.7623950758491906,1.3411462091372754,0.11991367110065936,2.448266666666666,2.113163333333333,0.8441371173453254,0.9552502572403933
510,Issa Cissokho,Genoa CFC,2015/2016,0.6354567591103891,0.45,0.0,2.5137333333333336,2.5058766666666696,1.4828152006725923,1.4689723330426,0.8924238122536239,0.8681953081266574,1.5942795067430393,-0.45,2.0637333333333334,2.055876666666669,1.0328152006725924,1.0189723330426002
511,Christophe Jallet,Olympique Lyon,2014/2015,0.6354567591103891,1.35,0.0,3.183333333333333,4.125966666666668,-1.2322283455559115,2.500862215209982,1.8176521877095155,1.3014015442689328,1.7155867739308142,-1.35,1.833333333333333,2.775966666666668,-2.582228345555912,1.150862215209982
512,Filippo Romagna,US Sassuolo,2020/2021,-1.0732465268521263,3.6,7.441492115767852,3.810666666666666,7.324533333333338,9.364811415053033,9.467614298520646,7.361159979157763,7.350823093816322,7.481823565868306,3.841492115767852,0.21066666666666656,3.7245333333333375,5.764811415053034,5.867614298520646
513,Joshua Brenet,TSG 1899 Hoffenheim,2018/2019,-0.8291460574289099,3.15,8.182493898465342,9.534,5.471276666666667,10.380361938060618,6.993801692305954,8.121763303335234,8.054983632629227,8.112386839099718,5.032493898465342,6.383999999999999,2.3212766666666678,7.2303619380606134,3.8438016923059535
514,Tom Heaton,Aston Villa,2019/2020,1.3677581673800387,7.92,3.313311278914992,3.130666666666667,3.1832000000000007,2.790514403459395,5.260324700730528,3.7510068896395183,4.005130252205105,3.5356034099543168,-4.606688721085009,-4.789333333333333,-4.736799999999999,-5.129485596540603,-2.659675299269473
515,Marley Watkins,Bristol City,2018/2019,-0.0968446491592604,0.99,0.0,2.444733333333333,1.776443333333334,1.9656579359488133,1.5649666126991095,0.8554849222953127,0.7080070304119672,1.5503602430629182,-0.99,1.4547333333333332,0.7864433333333342,0.9756579359488132,0.5749666126991098
516,Sascha Riether,SC Freiburg,2014/2015,0.8795572285336056,0.315,0.0,2.514333333333333,2.243516666666665,-0.040177448053170035,1.352843451656043,0.7898882906426523,0.7055065811815251,1.2141032007205743,-0.315,2.199333333333333,1.928516666666665,-0.35517744805317003,1.0378434516560429
517,Juraj Kucka,AC Milan,2015/2016,0.14725582026395612,3.6,0.0,3.0107999999999997,4.422733333333333,6.576395120752988,3.0161466035585867,2.1397418107826294,1.6984187389292411,3.405215011528981,-3.6,-0.5892000000000008,0.8227333333333342,2.976395120752987,-0.5838533964414134
518,Luquinhas,Wolverhampton Wanderers,2019/2020,-1.317346996275343,0.36,8.490045265940068,3.597,2.1257333333333333,-0.5829010280147647,1.6826775248479269,2.680344584300409,1.9635851735999716,3.0625110192213123,8.130045265940067,3.237,1.7657333333333334,-0.9429010280147648,1.322677524847927
519,Abdoulaye Doucouré,Everton FC,2020/2021,-0.0968446491592604,19.89,17.24824304389508,8.994933333333334,20.524633333333334,21.108746051921948,23.020625933205114,19.44858916263757,18.47698626962369,18.179436339137762,-2.641756956104921,-10.895066666666667,0.6346333333333334,1.2187460519219506,3.1306259332051134
520,Steven Caulker,Queens Park Rangers,2014/2015,-1.317346996275343,9.68,18.939319887048246,13.752666666666665,17.985833333333332,21.951335803457123,17.48699653751233,18.290459845823555,19.417858185811713,18.02323044560354,9.259319887048246,4.072666666666667,8.305833333333332,12.27133580345712,7.806996537512332
521,Jón Dadi Bödvarsson,Millwall FC,2019/2020,-0.0968446491592604,0.765,2.5353423404630795,2.841,4.011143333333334,3.4580696068396586,2.7671376513368897,2.2678310411913327,2.5686189313197607,3.122538586394592,1.7703423404630794,2.076,3.246143333333334,2.6930696068396585,2.0021376513368896
